date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:25	287007/287007	---M--	200	added ('OK')	image/svg+xml	etag:%224611f-51fcf24582100%22	https://www.cyclismo.org/tutorial/matlab/_static/fonts/fontawesome-webfont.svg?v=4.2.0	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_static/fonts/fontawesome-webfont78ce.svg	(from https://www.cyclismo.org/tutorial/matlab/_static/css/theme.css)
12:32:25	112160/112160	---M--	200	added ('OK')	application/font-sfnt	etag:%221b620-51fcf24582100%22	https://www.cyclismo.org/tutorial/matlab/_static/fonts/fontawesome-webfont.ttf?v=4.2.0	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_static/fonts/fontawesome-webfont78ce.ttf	(from https://www.cyclismo.org/tutorial/matlab/_static/css/theme.css)
12:32:26	120196/120196	---M--	200	added ('OK')	application/font-sfnt	etag:%221d584-51fcf24582100%22	https://www.cyclismo.org/tutorial/matlab/_static/fonts/Lato-Regular.ttf	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_static/fonts/Lato-Regular.ttf	(from https://www.cyclismo.org/tutorial/matlab/_static/css/theme.css)
12:32:26	66352/66352	---M--	200	added ('OK')	application/font-sfnt	etag:%2210330-51fcf24582100%22	https://www.cyclismo.org/tutorial/matlab/_static/fonts/Inconsolata-Bold.ttf	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_static/fonts/Inconsolata-Bold.ttf	(from https://www.cyclismo.org/tutorial/matlab/_static/css/theme.css)
12:32:27	121788/121788	---M--	200	added ('OK')	application/font-sfnt	etag:%221dbbc-51fcf24582100%22	https://www.cyclismo.org/tutorial/matlab/_static/fonts/Lato-Bold.ttf	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_static/fonts/Lato-Bold.ttf	(from https://www.cyclismo.org/tutorial/matlab/_static/css/theme.css)
12:32:27	169064/169064	---M--	200	added ('OK')	application/font-sfnt	etag:%2229468-51fcf24582100%22	https://www.cyclismo.org/tutorial/matlab/_static/fonts/RobotoSlab-Regular.ttf	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_static/fonts/RobotoSlab-Regular.ttf	(from https://www.cyclismo.org/tutorial/matlab/_static/css/theme.css)
12:32:27	170616/170616	---M--	200	added ('OK')	application/font-sfnt	etag:%2229a78-51fcf24582100%22	https://www.cyclismo.org/tutorial/matlab/_static/fonts/RobotoSlab-Bold.ttf	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_static/fonts/RobotoSlab-Bold.ttf	(from https://www.cyclismo.org/tutorial/matlab/_static/css/theme.css)
12:32:27	4168/4168	---M--	200	added ('OK')	image/gif	etag:%221048-4ecb8218f0000%22	https://www.cyclismo.org/tutorial/matlab/_images/course.gif	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_images/course.gif	(from https://www.cyclismo.org/tutorial/matlab/plot.html)
12:32:28	4087/4087	---M--	200	added ('OK')	image/gif	etag:%22ff7-4ecb821ea8d80%22	https://www.cyclismo.org/tutorial/matlab/_images/error.gif	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_images/error.gif	(from https://www.cyclismo.org/tutorial/matlab/plot.html)
12:32:28	723/723	---M--	200	added ('OK')	application/vnd.wolfram.mathematica.package	etag:%222d3-4ecb787998c40%22	https://www.cyclismo.org/tutorial/matlab/_downloads/simpleEuler.m	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_downloads/simpleEuler.m	(from https://www.cyclismo.org/tutorial/matlab/execute.html)
12:32:28	835/835	---M--	200	added ('OK')	application/vnd.wolfram.mathematica.package	etag:%22343-4ecb77e4d2d40%22	https://www.cyclismo.org/tutorial/matlab/_downloads/gaussElim.m	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_downloads/gaussElim.m	(from https://www.cyclismo.org/tutorial/matlab/subroutine.html)
12:32:29	1167/1167	---M--	200	added ('OK')	application/vnd.wolfram.mathematica.package	etag:%2248f-4ecb77b1533c0%22	https://www.cyclismo.org/tutorial/matlab/_static/eulerApprox.m	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_static/eulerApprox.m	(from https://www.cyclismo.org/tutorial/matlab/subroutine.html)
12:32:29	98/98	---M--	200	added ('OK')	application/vnd.wolfram.mathematica.package	etag:%2262-4ecb779793700%22	https://www.cyclismo.org/tutorial/matlab/_downloads/f.m	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_downloads/f.m	(from https://www.cyclismo.org/tutorial/matlab/subroutine.html)
12:32:29	1026/1026	---M--	200	added ('OK')	application/vnd.wolfram.mathematica.package	etag:%22402-4ecc9c8b920c0%22	https://www.cyclismo.org/tutorial/matlab/_downloads/ifDemo.m	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_downloads/ifDemo.m	(from https://www.cyclismo.org/tutorial/matlab/if.html)
12:32:30	17880/17880	---M--	200	added ('OK')	application/javascript	etag:%2245d8-525d8d7214a00%22	https://www.cyclismo.org/tutorial/matlab/_static/searchtools.js	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/_static/searchtools.js	(from https://www.cyclismo.org/tutorial/matlab/search.html)
12:32:30	9060/9060	---M--	200	added ('OK')	application/javascript	etag:%222364-525d8d7214a00%22	https://www.cyclismo.org/tutorial/matlab/searchindex.js	D:/Matlab%20Tutorial/Matlab%20Tutorial/www.cyclismo.org/tutorial/matlab/searchindex.js	(from https://www.cyclismo.org/tutorial/matlab/search.html)
12:32:30	219/219	---M--	302	error ('Found')	text/html	date:Sat,%2015%20Jan%202022%2004:32:32%20GMT	http://www.cyclismo.org/robots.txt		(from https://www.cyclismo.org/tutorial/matlab/index.html)
